day,month,year,daily_policy_index
18,5,2018,270.26
19,5,2018,232.75
20,5,2018,173.28
21,5,2018,293.21
22,5,2018,329.62
23,5,2018,265.40
24,5,2018,389.70
25,5,2018,494.92
26,5,2018,418.75
27,5,2018,154.60
28,5,2018,448.57
29,5,2018,307.71
30,5,2018,549.97
31,5,2018,380.55
1,6,2018,264.10
2,6,2018,277.25
3,6,2018,281.10
4,6,2018,253.55
5,6,2018,401.09
7,6,2018,402.41
8,6,2018,373.27
9,6,2018,357.12
10,6,2018,83.42
11,6,2018,399.51
12,6,2018,329.06
13,6,2018,388.30
14,6,2018,335.53
15,6,2018,446.58
16,6,2018,262.05
17,6,2018,167.80
18,6,2018,279.08
19,6,2018,357.65
20,6,2018,296.57
21,6,2018,419.92
22,6,2018,400.42
23,6,2018,234.61
24,6,2018,387.15
25,6,2018,306.26
26,6,2018,343.90
27,6,2018,365.20
28,6,2018,269.80
29,6,2018,515.40
30,6,2018,304.04
1,7,2018,175.40
2,7,2018,279.93
3,7,2018,411.48
4,7,2018,426.51
5,7,2018,411.87
6,7,2018,362.78
7,7,2018,272.69
8,7,2018,303.79
9,7,2018,260.32
10,7,2018,197.19
11,7,2018,231.84
12,7,2018,317.52
13,7,2018,319.17
14,7,2018,375.24
15,7,2018,131.08
16,7,2018,184.39
17,7,2018,444.09
18,7,2018,233.78
19,7,2018,284.24
20,7,2018,199.91
21,7,2018,223.31
22,7,2018,221.81
23,7,2018,257.06
24,7,2018,478.56
25,7,2018,530.13
26,7,2018,97.40
27,7,2018,354.22
28,7,2018,420.50
29,7,2018,162.97
30,7,2018,378.10
31,7,2018,408.20
1,8,2018,421.95
2,8,2018,565.60
3,8,2018,562.40
4,8,2018,413.05
5,8,2018,291.19
6,8,2018,551.25
7,8,2018,335.21
8,8,2018,207.95
9,8,2018,214.01
10,8,2018,211.43
11,8,2018,322.85
12,8,2018,402.41
13,8,2018,130.01
14,8,2018,211.64
15,8,2018,184.28
16,8,2018,301.99
17,8,2018,317.44
18,8,2018,164.05
19,8,2018,167.11
20,8,2018,286.54
21,8,2018,113.29
22,8,2018,208.25
23,8,2018,305.15
24,8,2018,266.47
25,8,2018,284.06
26,8,2018,212.85
27,8,2018,247.82
28,8,2018,326.98
29,8,2018,307.60
30,8,2018,258.73
31,8,2018,110.88
1,9,2018,62.89
2,9,2018,179.06
3,9,2018,249.38
4,9,2018,169.95
5,9,2018,84.71
6,9,2018,88.56
7,9,2018,94.01
8,9,2018,146.28
9,9,2018,127.50
10,9,2018,76.77
11,9,2018,78.67
12,9,2018,35.56
13,9,2018,75.46
14,9,2018,54.14
15,9,2018,93.00
16,9,2018,167.52
17,9,2018,106.99
18,9,2018,163.68
19,9,2018,118.23
20,9,2018,101.69
21,9,2018,160.29
22,9,2018,86.58
23,9,2018,168.31
24,9,2018,159.13
25,9,2018,117.83
26,9,2018,66.18
27,9,2018,75.73
28,9,2018,95.10
29,9,2018,87.60
30,9,2018,155.54
1,10,2018,218.75
2,10,2018,172.99
3,10,2018,161.22
4,10,2018,172.13
5,10,2018,111.95
6,10,2018,112.15
7,10,2018,216.28
8,10,2018,114.72
9,10,2018,80.03
10,10,2018,102.63
11,10,2018,95.72
12,10,2018,130.22
13,10,2018,99.12
14,10,2018,217.33
15,10,2018,122.25
16,10,2018,164.54
17,10,2018,127.52
18,10,2018,201.36
19,10,2018,133.82
20,10,2018,92.80
21,10,2018,160.54
22,10,2018,166.17
23,10,2018,78.04
24,10,2018,148.33
25,10,2018,196.24
26,10,2018,131.03
27,10,2018,112.53
28,10,2018,240.00
29,10,2018,115.59
30,10,2018,86.53
31,10,2018,125.57
1,11,2018,136.47
2,11,2018,116.44
3,11,2018,146.61
4,11,2018,276.42
5,11,2018,148.61
6,11,2018,209.72
7,11,2018,95.14
8,11,2018,147.83
9,11,2018,77.90
10,11,2018,81.65
11,11,2018,84.43
12,11,2018,119.92
13,11,2018,122.90
14,11,2018,110.31
15,11,2018,86.13
16,11,2018,87.24
17,11,2018,52.42
18,11,2018,153.80
19,11,2018,40.16
20,11,2018,39.01
21,11,2018,96.18
22,11,2018,38.15
23,11,2018,51.78
24,11,2018,95.66
25,11,2018,232.66
26,11,2018,136.55
27,11,2018,169.52
28,11,2018,140.28
29,11,2018,300.77
30,11,2018,200.35
1,12,2018,133.39
2,12,2018,318.54
3,12,2018,275.23
4,12,2018,134.11
5,12,2018,104.06
6,12,2018,114.96
7,12,2018,135.70
8,12,2018,109.51
9,12,2018,164.14
10,12,2018,130.30
11,12,2018,122.82
12,12,2018,90.56
13,12,2018,175.32
14,12,2018,173.09
15,12,2018,142.14
16,12,2018,279.95
17,12,2018,145.96
18,12,2018,149.84
19,12,2018,167.58
20,12,2018,126.49
21,12,2018,172.98
22,12,2018,294.68
23,12,2018,371.71
24,12,2018,221.51
25,12,2018,244.97
26,12,2018,332.51
27,12,2018,224.95
28,12,2018,210.47
29,12,2018,190.43
30,12,2018,441.23
31,12,2018,208.65
1,1,2019,277.31
2,1,2019,261.75
3,1,2019,260.50
4,1,2019,202.67
5,1,2019,197.28
6,1,2019,279.08
7,1,2019,222.88
8,1,2019,353.46
9,1,2019,184.28
10,1,2019,245.54
11,1,2019,264.37
12,1,2019,277.24
13,1,2019,252.68
14,1,2019,354.67
15,1,2019,264.20
16,1,2019,214.45
17,1,2019,220.77
18,1,2019,231.23
19,1,2019,189.63
20,1,2019,274.22
21,1,2019,154.82
22,1,2019,177.09
23,1,2019,125.01
24,1,2019,196.05
25,1,2019,157.73
26,1,2019,146.74
27,1,2019,340.52
28,1,2019,169.08
29,1,2019,113.52
30,1,2019,178.26
31,1,2019,215.31
1,2,2019,160.60
2,2,2019,143.59
3,2,2019,245.63
4,2,2019,229.79
5,2,2019,136.49
6,2,2019,291.63
7,2,2019,151.49
8,2,2019,110.93
9,2,2019,81.20
10,2,2019,155.47
11,2,2019,140.29
12,2,2019,34.43
13,2,2019,150.51
14,2,2019,46.78
15,2,2019,116.61
16,2,2019,94.77
17,2,2019,164.71
18,2,2019,179.19
19,2,2019,159.55
20,2,2019,101.65
21,2,2019,152.40
22,2,2019,147.67
23,2,2019,113.06
24,2,2019,145.84
25,2,2019,119.40
26,2,2019,176.23
27,2,2019,200.09
28,2,2019,177.20
1,3,2019,174.41
2,3,2019,164.80
3,3,2019,151.65
4,3,2019,79.87
5,3,2019,263.21
6,3,2019,121.63
7,3,2019,175.94
8,3,2019,148.08
9,3,2019,148.98
10,3,2019,239.99
11,3,2019,241.99
12,3,2019,119.85
13,3,2019,159.04
14,3,2019,95.05
15,3,2019,156.06
16,3,2019,105.05
17,3,2019,190.03
18,3,2019,95.39
19,3,2019,159.00
20,3,2019,135.17
21,3,2019,144.13
22,3,2019,121.62
23,3,2019,97.73
24,3,2019,148.08
25,3,2019,83.11
26,3,2019,84.52
27,3,2019,135.32
28,3,2019,58.61
29,3,2019,136.85
30,3,2019,125.06
31,3,2019,170.52
1,4,2019,184.37
2,4,2019,140.74
3,4,2019,157.32
4,4,2019,95.50
5,4,2019,64.47
6,4,2019,278.25
7,4,2019,163.95
8,4,2019,95.01
9,4,2019,90.27
10,4,2019,122.34
11,4,2019,86.65
12,4,2019,86.60
13,4,2019,76.99
14,4,2019,241.81
15,4,2019,98.02
16,4,2019,87.13
17,4,2019,104.84
18,4,2019,109.16
19,4,2019,66.93
20,4,2019,78.55
21,4,2019,154.48
22,4,2019,151.72
23,4,2019,79.32
24,4,2019,85.69
25,4,2019,109.87
26,4,2019,144.69
27,4,2019,122.71
28,4,2019,231.37
29,4,2019,130.02
30,4,2019,124.89
1,5,2019,155.00
2,5,2019,45.29
3,5,2019,118.88
4,5,2019,99.43
5,5,2019,161.60
6,5,2019,148.93
7,5,2019,172.56
8,5,2019,197.02
9,5,2019,131.52
10,5,2019,145.93
11,5,2019,101.47
12,5,2019,211.69
13,5,2019,150.30
14,5,2019,202.21
15,5,2019,183.54
16,5,2019,178.72
17,5,2019,132.61
18,5,2019,150.46
19,5,2019,194.08
20,5,2019,176.14
21,5,2019,116.83
22,5,2019,154.53
23,5,2019,91.32
24,5,2019,176.48
25,5,2019,227.29
26,5,2019,214.63
27,5,2019,204.05
28,5,2019,138.94
29,5,2019,109.48
30,5,2019,55.91
31,5,2019,118.86
1,6,2019,170.68
2,6,2019,284.58
3,6,2019,78.05
4,6,2019,102.90
5,6,2019,289.39
6,6,2019,200.83
7,6,2019,256.11
8,6,2019,259.05
9,6,2019,269.57
10,6,2019,315.14
11,6,2019,195.34
12,6,2019,221.49
13,6,2019,193.06
14,6,2019,211.35
15,6,2019,220.74
16,6,2019,305.33
17,6,2019,184.84
18,6,2019,193.68
19,6,2019,138.06
20,6,2019,111.35
21,6,2019,158.56
22,6,2019,157.46
23,6,2019,287.51
24,6,2019,182.58
25,6,2019,130.91
26,6,2019,182.46
27,6,2019,128.14
28,6,2019,200.08
29,6,2019,101.85
30,6,2019,164.44
1,7,2019,228.10
2,7,2019,104.80
3,7,2019,116.97
4,7,2019,129.10
5,7,2019,88.75
6,7,2019,157.40
7,7,2019,208.89
8,7,2019,135.08
9,7,2019,86.96
10,7,2019,78.19
11,7,2019,177.98
12,7,2019,175.16
13,7,2019,190.39
14,7,2019,159.34
15,7,2019,171.43
16,7,2019,160.20
17,7,2019,132.08
18,7,2019,103.98
19,7,2019,105.11
20,7,2019,51.97
21,7,2019,184.20
22,7,2019,131.78
23,7,2019,137.07
24,7,2019,88.37
25,7,2019,116.47
26,7,2019,156.12
27,7,2019,279.21
28,7,2019,300.71
29,7,2019,111.80
30,7,2019,187.94
31,7,2019,106.55
1,8,2019,180.22
2,8,2019,163.50
3,8,2019,213.36
4,8,2019,215.25
5,8,2019,124.52
6,8,2019,145.96
7,8,2019,149.37
8,8,2019,106.55
9,8,2019,132.20
10,8,2019,95.22
11,8,2019,209.13
12,8,2019,138.41
13,8,2019,124.84
14,8,2019,233.95
15,8,2019,321.75
16,8,2019,317.09
17,8,2019,375.01
18,8,2019,271.32
19,8,2019,225.91
20,8,2019,229.26
21,8,2019,324.62
22,8,2019,268.32
23,8,2019,373.96
24,8,2019,537.82
25,8,2019,452.09
26,8,2019,332.02
27,8,2019,260.20
28,8,2019,178.13
29,8,2019,123.50
30,8,2019,227.01
31,8,2019,218.07
1,9,2019,298.08
2,9,2019,258.69
3,9,2019,193.59
4,9,2019,148.63
5,9,2019,175.82
6,9,2019,234.88
7,9,2019,278.80
8,9,2019,170.83
9,9,2019,148.12
10,9,2019,109.86
11,9,2019,123.91
12,9,2019,177.34
13,9,2019,200.48
14,9,2019,184.00
15,9,2019,216.48
16,9,2019,100.85
17,9,2019,130.63
18,9,2019,119.32
19,9,2019,207.90
20,9,2019,260.94
21,9,2019,141.74
22,9,2019,245.59
23,9,2019,225.96
24,9,2019,164.71
25,9,2019,263.75
26,9,2019,121.88
27,9,2019,178.99
28,9,2019,176.07
29,9,2019,254.77
30,9,2019,161.40
1,10,2019,85.41
2,10,2019,170.14
3,10,2019,119.79
4,10,2019,283.20
5,10,2019,293.11
6,10,2019,296.57
7,10,2019,189.81
8,10,2019,241.79
9,10,2019,39.52
10,10,2019,216.90
11,10,2019,142.60
12,10,2019,102.74
13,10,2019,303.21
14,10,2019,172.02
15,10,2019,108.61
16,10,2019,147.29
17,10,2019,136.10
18,10,2019,84.84
19,10,2019,166.13
20,10,2019,191.31
21,10,2019,102.35
22,10,2019,63.45
23,10,2019,100.57
24,10,2019,89.51
25,10,2019,96.68
26,10,2019,96.23
27,10,2019,250.05
28,10,2019,95.12
29,10,2019,181.56
30,10,2019,223.00
31,10,2019,211.47
1,11,2019,76.40
2,11,2019,210.55
3,11,2019,186.38
4,11,2019,145.27
5,11,2019,205.83
6,11,2019,84.22
7,11,2019,123.54
8,11,2019,168.37
9,11,2019,143.36
10,11,2019,179.44
11,11,2019,192.18
12,11,2019,182.05
13,11,2019,110.38
14,11,2019,108.97
15,11,2019,91.82
16,11,2019,153.84
17,11,2019,236.53
18,11,2019,37.19
19,11,2019,43.85
20,11,2019,65.01
21,11,2019,89.04
22,11,2019,88.03
23,11,2019,146.54
24,11,2019,183.36
25,11,2019,115.53
26,11,2019,64.54
27,11,2019,105.38
28,11,2019,186.80
29,11,2019,113.92
30,11,2019,73.14
1,12,2019,114.01
2,12,2019,105.13
3,12,2019,137.94
4,12,2019,142.93
5,12,2019,106.06
6,12,2019,310.22
7,12,2019,149.16
